"type","epoch","batch","shot","sparsity_mode","sparsity_value","loss","iou_cup","iou_disc"
"TR","0","90","2","skeleton region","0.199 0.227","0.35671037435531616","null","null"
"TR","0","91","13","grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.434 0.819 0.833 0.231 22 0.555 0.23 0.547 0.758 17 0.812 0.231 0.458","0.26461029052734375","null","null"
"TR","0","92","11","point grid contour skeleton region point grid contour skeleton region point","33 0.127 0.971 0.954 0.911 14 0.623 0.507 0.197 0.348 12","0.30300378799438477","null","null"
"TR","0","93","16","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","24 0.545 0.935 0.501 0.529 31 0.164 0.167 0.768 0.716 12 0.391 0.166 0.352 0.874 33","0.22624024748802185","null","null"
"TR","0","94","5","skeleton region point grid contour","0.464 0.924 20 0.296 0.967","0.2935341000556946","null","null"
"TR","0","95","16","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.321 0.801 0.399 0.157 49 0.536 0.459 0.928 0.576 50 0.869 0.353 0.714 0.408 27 0.706","0.3488876521587372","null","null"
"TR","0","96","10","point grid contour skeleton region point grid contour skeleton region","39 0.111 0.17 0.613 0.576 40 0.396 0.714 0.676 0.289","0.22662296891212463","null","null"
"TR","0","97","11","skeleton region point grid contour skeleton region point grid contour skeleton","0.788 0.184 19 0.922 0.791 0.802 0.806 48 0.162 0.131 0.889","0.2478415071964264","null","null"
"TR","0","98","2","region point","0.793 12","0.4047725200653076","null","null"
"TR","0","99","8","contour skeleton region point grid contour skeleton region","0.889 0.927 0.731 24 0.75 0.696 0.475 0.712","0.26784610748291016","null","null"
"TR","1","0","6","point grid contour skeleton region point","7 0.873 0.964 0.37 0.728 19","0.2681578993797302","null","null"
"TR","1","1","6","point grid contour skeleton region point","32 0.328 0.103 0.867 0.275 41","0.30505162477493286","null","null"
"TR","1","2","17","contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.516 0.729 0.26 33 0.348 0.886 0.76 0.631 40 0.194 0.877 0.678 0.847 44 0.852 0.324 0.599","0.29452621936798096","null","null"
"TR","1","3","16","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","24 0.545 0.935 0.501 0.529 31 0.164 0.167 0.768 0.716 12 0.391 0.166 0.352 0.874 33","0.18258534371852875","null","null"
"TR","1","4","18","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.173 18 0.175 0.479 0.921 0.592 39 0.434 0.275 0.421 0.464 14 0.623 0.233 0.981 0.964 42 0.74","0.2341485321521759","null","null"
"TR","1","5","10","contour skeleton region point grid contour skeleton region point grid","0.314 0.334 0.349 14 0.238 0.649 0.588 0.888 10 0.337","0.3990200161933899","null","null"
"TR","1","6","12","point grid contour skeleton region point grid contour skeleton region point grid","32 0.926 0.554 0.697 0.817 26 0.209 0.579 0.958 0.881 37 0.233","0.23668690025806427","null","null"
"TR","1","7","4","region point grid contour","0.932 14 0.106 0.282","0.21229884028434753","null","null"
"TR","1","8","8","skeleton region point grid contour skeleton region point","0.832 0.609 10 0.681 0.672 0.375 0.274 38","0.25143858790397644","null","null"
"TR","1","9","2","skeleton region","0.655 0.922","0.8684611320495605","null","null"
"TR","1","10","5","skeleton region point grid contour","0.464 0.924 20 0.296 0.967","0.29166123270988464","null","null"
"TR","1","11","6","grid contour skeleton region point grid","0.38 0.205 0.131 0.398 19 0.705","0.25813525915145874","null","null"
"TR","1","12","6","point grid contour skeleton region point","34 0.443 0.675 0.135 0.468 22","0.2772630751132965","null","null"
"TR","1","13","14","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","13 0.303 0.965 0.659 0.999 7 0.351 0.857 0.179 0.11 29 0.976 0.194 0.255","0.2318439483642578","null","null"
"TR","1","14","9","contour skeleton region point grid contour skeleton region point","0.496 0.823 0.702 41 0.544 0.654 0.437 0.981 28","0.3137732148170471","null","null"
"TR","1","15","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","15 0.772 0.789 0.145 0.857 21 0.662 0.116 0.212 0.581 29 0.653 0.362 0.451 0.796 37 0.247","0.29647311568260193","null","null"
"TR","1","16","1","point","10","0.41353774070739746","null","null"
"TR","1","17","11","skeleton region point grid contour skeleton region point grid contour skeleton","0.788 0.184 19 0.922 0.791 0.802 0.806 48 0.162 0.131 0.889","0.23432843387126923","null","null"
"TR","1","18","13","point grid contour skeleton region point grid contour skeleton region point grid contour","6 0.594 0.165 0.931 0.213 27 0.464 0.191 0.866 0.737 21 0.273 0.461","0.2529194951057434","null","null"
"TR","1","19","13","region point grid contour skeleton region point grid contour skeleton region point grid","0.286 11 0.242 0.759 0.61 0.366 44 0.467 0.6 0.557 0.657 18 0.62","0.25269338488578796","null","null"
"TR","1","20","14","contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.122 0.99 0.114 45 0.633 0.763 0.57 0.934 45 0.817 0.228 0.192 0.657 9","0.20277822017669678","null","null"
"TR","1","21","7","grid contour skeleton region point grid contour","0.488 0.987 0.138 0.74 48 0.101 0.731","0.34709662199020386","null","null"
"TR","1","22","14","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","30 0.931 0.841 0.462 0.472 20 0.413 0.593 0.227 0.567 37 0.746 0.299 0.821","0.2140495479106903","null","null"
"TR","1","23","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.13 0.999 0.824 0.44 23 0.337 0.754 0.24 0.913 36 0.837 0.667 0.989 0.521","0.2656957805156708","null","null"
"TR","1","24","8","point grid contour skeleton region point grid contour","16 0.924 0.519 0.248 0.803 32 0.817 0.569","0.2896159291267395","null","null"
"TR","1","25","1","contour","0.266","0.33245915174484253","null","null"
"TR","1","26","13","grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.434 0.819 0.833 0.231 22 0.555 0.23 0.547 0.758 17 0.812 0.231 0.458","0.31672316789627075","null","null"
"TR","1","27","6","point grid contour skeleton region point","47 0.715 0.516 0.391 0.527 29","0.21336598694324493","null","null"
"TR","1","28","19","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","48 0.757 0.336 0.534 0.202 34 0.675 0.555 0.254 0.517 14 0.782 0.534 0.588 0.734 48 0.198 0.117 0.115","0.18369080126285553","null","null"
"TR","1","29","19","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","26 0.912 0.289 0.44 0.48 14 0.769 0.754 0.344 0.367 44 0.423 0.533 0.859 0.699 18 0.113 0.141 0.959","0.23957577347755432","null","null"
"TR","1","30","8","grid contour skeleton region point grid contour skeleton","0.145 0.209 0.937 0.132 24 0.548 0.84 0.325","0.28864747285842896","null","null"
"TR","1","31","18","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.819 0.377 30 0.605 0.914 0.47 0.886 47 0.195 0.594 0.198 0.531 36 0.931 0.431 0.428 0.145 50","0.28066182136535645","null","null"
"TR","1","32","8","contour skeleton region point grid contour skeleton region","0.889 0.927 0.731 24 0.75 0.696 0.475 0.712","0.21335306763648987","null","null"
"TR","1","33","8","skeleton region point grid contour skeleton region point","0.968 0.926 30 0.71 0.569 0.577 0.615 13","0.27407437562942505","null","null"
"TR","1","34","14","region point grid contour skeleton region point grid contour skeleton region point grid contour","0.558 19 0.383 0.366 0.141 0.27 31 0.429 0.936 0.89 0.149 34 0.813 0.43","0.2587396502494812","null","null"
"TR","1","35","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.248 0.158 16 0.762 0.728 0.218 0.667 33 0.589 0.843 0.35 0.328 19 0.124 0.724 0.514","0.21518592536449432","null","null"
"TR","1","36","2","grid contour","0.708 0.614","0.23101124167442322","null","null"
"TR","1","37","17","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.372 36 0.505 0.306 0.138 0.607 17 0.292 0.702 0.595 0.49 37 0.827 0.376 0.628 0.531 45","0.2505486309528351","null","null"
"TR","1","38","1","region","0.179","0.1857009083032608","null","null"
"TR","1","39","9","grid contour skeleton region point grid contour skeleton region","0.255 0.837 0.201 0.945 35 0.546 0.825 0.907 0.664","0.21956303715705872","null","null"
"TR","1","40","11","grid contour skeleton region point grid contour skeleton region point grid","0.408 0.416 0.811 0.535 9 0.783 0.436 0.606 0.833 43 0.684","0.18989963829517365","null","null"
"TR","1","41","2","skeleton region","0.199 0.227","0.23784935474395752","null","null"
"TR","1","42","1","contour","0.981","0.26567092537879944","null","null"
"TR","1","43","12","region point grid contour skeleton region point grid contour skeleton region point","0.17 11 0.703 0.997 0.601 0.849 28 0.272 0.545 0.172 0.675 8","0.19935952126979828","null","null"
"TR","1","44","9","grid contour skeleton region point grid contour skeleton region","0.299 0.474 0.73 0.378 19 0.481 0.369 0.164 0.784","0.26326778531074524","null","null"
"TR","1","45","10","grid contour skeleton region point grid contour skeleton region point","0.996 0.303 0.553 0.498 46 0.279 0.143 0.476 0.83 44","0.21386393904685974","null","null"
"TR","1","46","7","contour skeleton region point grid contour skeleton","0.928 0.403 0.68 22 0.598 0.421 0.279","0.21087467670440674","null","null"
"TR","1","47","11","point grid contour skeleton region point grid contour skeleton region point","33 0.127 0.971 0.954 0.911 14 0.623 0.507 0.197 0.348 12","0.23318421840667725","null","null"
"TR","1","48","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","7 0.699 0.636 0.238 0.752 6 0.934 0.671 0.9 0.807 38 0.511 0.193 0.516 0.372 41 0.822","0.3075937330722809","null","null"
"TR","1","49","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.463 0.164 25 0.736 0.98 0.994 0.283 42 0.539 0.65 0.716 0.455 12 0.566","0.1887943297624588","null","null"
"TR","1","50","8","region point grid contour skeleton region point grid","0.933 35 0.561 0.119 0.525 0.564 17 0.72","0.16964520514011383","null","null"
"TR","1","51","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.283 0.345 17 0.909 0.327 0.996 0.339 7 0.984 0.896 0.403 0.163 9 0.548 0.655","0.18266327679157257","null","null"
"TR","1","52","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","30 0.624 0.209 0.269 0.439 23 0.604 0.415 0.885 0.469 28 0.872 0.9 0.188 0.292 15 0.685","0.25335222482681274","null","null"
"TR","1","53","18","contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.586 0.148 0.41 7 0.16 0.787 0.182 0.457 32 0.108 0.555 0.351 0.601 29 0.608 0.457 0.237 0.566","0.2484401911497116","null","null"
"TR","1","54","7","skeleton region point grid contour skeleton region","0.576 0.615 13 0.869 0.608 0.623 0.375","0.19573652744293213","null","null"
"TR","1","55","8","grid contour skeleton region point grid contour skeleton","0.5 0.799 0.584 0.437 8 0.54 0.385 0.688","0.22101426124572754","null","null"
"TR","1","56","13","skeleton region point grid contour skeleton region point grid contour skeleton region point","0.279 0.426 17 0.444 0.578 0.287 0.463 12 0.26 0.43 0.781 0.378 40","0.304516464471817","null","null"
"TR","1","57","5","grid contour skeleton region point","0.677 0.328 0.996 0.847 19","0.2220328152179718","null","null"
"TR","1","58","11","grid contour skeleton region point grid contour skeleton region point grid","0.436 0.911 0.916 0.469 24 0.118 0.705 0.752 0.13 42 0.543","0.18580466508865356","null","null"
"TR","1","59","12","contour skeleton region point grid contour skeleton region point grid contour skeleton","0.316 0.74 0.934 37 0.179 0.559 0.147 0.965 20 0.615 0.14 0.946","0.28047072887420654","null","null"
"TR","1","60","12","grid contour skeleton region point grid contour skeleton region point grid contour","0.136 0.407 0.313 0.373 6 0.773 0.776 0.164 0.963 24 0.748 0.633","0.25091835856437683","null","null"
"TR","1","61","10","point grid contour skeleton region point grid contour skeleton region","39 0.111 0.17 0.613 0.576 40 0.396 0.714 0.676 0.289","0.2008318156003952","null","null"
"TR","1","62","7","grid contour skeleton region point grid contour","0.825 0.565 0.576 0.515 48 0.239 0.583","0.205097034573555","null","null"
"TR","1","63","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.682 0.285 44 0.512 0.574 0.185 0.152 16 0.716 0.872 0.886 0.71 43 0.985 0.145","0.24017801880836487","null","null"
"TR","1","64","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.66 0.816 0.207 44 0.719 0.402 0.98 0.952 13 0.934 0.512 0.853 0.344","0.22089934349060059","null","null"
"TR","1","65","13","point grid contour skeleton region point grid contour skeleton region point grid contour","14 0.295 0.359 0.839 0.48 26 0.328 0.938 0.39 0.662 6 0.689 0.447","0.2938942015171051","null","null"
"TR","1","66","6","grid contour skeleton region point grid","0.899 0.417 0.593 0.16 36 0.319","0.2493402659893036","null","null"
"TR","1","67","10","point grid contour skeleton region point grid contour skeleton region","25 0.778 0.565 0.788 0.261 38 0.513 0.457 0.398 0.153","0.25018131732940674","null","null"
"TR","1","68","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.14 0.215 27 0.28 0.542 0.668 0.737 6 0.444 0.694 0.596 0.537 17 0.615","0.24236774444580078","null","null"
"TR","1","69","1","contour","0.6","0.201692134141922","null","null"
"TR","1","70","17","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point","0.136 18 0.49 0.382 0.768 0.66 30 0.969 0.278 0.78 0.136 16 0.535 0.981 0.273 0.23 12","0.2938030958175659","null","null"
"TR","1","71","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.148 0.587 0.186 6 0.261 0.306 0.771 0.33 27 0.803 0.417 0.392 0.824","0.28214287757873535","null","null"
"TR","1","72","10","contour skeleton region point grid contour skeleton region point grid","0.317 0.12 0.128 13 0.531 0.151 0.565 0.68 9 0.66","0.18481823801994324","null","null"
"TR","1","73","17","point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","29 0.221 0.96 0.314 0.312 44 0.814 0.391 0.304 0.517 41 0.507 0.527 0.333 0.196 18 0.425","0.23719684779644012","null","null"
"TR","1","74","11","grid contour skeleton region point grid contour skeleton region point grid","0.182 0.128 0.905 0.641 5 0.244 0.215 0.523 0.427 18 0.613","0.22791406512260437","null","null"
"TR","1","75","11","contour skeleton region point grid contour skeleton region point grid contour","0.888 0.699 0.681 8 0.192 0.451 0.856 0.103 36 0.622 0.832","0.2586459815502167","null","null"
"TR","1","76","1","point","7","0.648830235004425","null","null"
"TR","1","77","11","point grid contour skeleton region point grid contour skeleton region point","18 0.127 0.666 0.199 0.923 44 0.472 0.576 0.458 0.449 24","0.23165066540241241","null","null"
"TR","1","78","19","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.237 0.951 0.727 0.38 24 0.788 0.452 0.787 0.384 38 0.74 0.284 0.584 0.636 8 0.764 0.903 0.753 0.209","0.2727617621421814","null","null"
"TR","1","79","15","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.941 0.864 39 0.693 0.791 0.53 0.258 23 0.166 0.573 0.285 0.428 43 0.459 0.969","0.24478355050086975","null","null"
"TR","1","80","1","region","0.843","0.26499757170677185","null","null"
"TR","1","81","1","point","29","0.31120386719703674","null","null"
"TR","1","82","8","contour skeleton region point grid contour skeleton region","0.914 0.678 0.423 25 0.139 0.229 0.766 0.694","0.3067956864833832","null","null"
"TR","1","83","17","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.504 0.926 27 0.422 0.98 0.587 0.111 32 0.13 0.279 0.57 0.403 18 0.778 0.203 0.104 0.256","0.29595792293548584","null","null"
"TR","1","84","16","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.321 0.801 0.399 0.157 49 0.536 0.459 0.928 0.576 50 0.869 0.353 0.714 0.408 27 0.706","0.3241923451423645","null","null"
"TR","1","85","3","grid contour skeleton","0.479 0.692 0.818","0.31535103917121887","null","null"
"TR","1","86","16","skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton","0.548 0.479 35 0.412 0.87 0.568 0.262 47 0.43 0.405 0.915 0.564 11 0.428 0.533 0.455","0.2494412362575531","null","null"
"TR","1","87","16","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.422 15 0.833 0.831 0.945 0.643 5 0.19 0.169 0.979 0.303 39 0.998 0.98 0.805 0.685","0.329868346452713","null","null"
"TR","1","88","2","region point","0.793 12","0.19849081337451935","null","null"
"TR","1","89","19","region point grid contour skeleton region point grid contour skeleton region point grid contour skeleton region point grid contour","0.627 38 0.384 0.471 0.544 0.536 47 0.618 0.165 0.274 0.101 11 0.566 0.624 0.916 0.503 32 0.22 0.645","0.19208212196826935","null","null"
"TR","1","90","1","contour","0.979","0.2823140025138855","null","null"
"TR","1","91","5","grid contour skeleton region point","0.809 0.47 0.352 0.271 11","0.30212098360061646","null","null"
"TR","1","92","14","skeleton region point grid contour skeleton region point grid contour skeleton region point grid","0.128 0.22 16 0.487 0.674 0.269 0.157 40 0.838 0.685 0.608 0.277 31 0.124","0.21415498852729797","null","null"
"TR","1","93","2","skeleton region","0.155 0.953","0.2346448004245758","null","null"
"TR","1","94","10","contour skeleton region point grid contour skeleton region point grid","0.322 0.217 0.352 29 0.844 0.533 0.127 0.317 23 0.839","0.23517151176929474","null","null"
"TR","1","95","10","skeleton region point grid contour skeleton region point grid contour","0.391 0.605 31 0.247 0.247 0.329 0.635 22 0.971 0.625","0.3062722980976105","null","null"
"TR","1","96","3","contour skeleton region","0.116 0.577 0.465","0.1760973036289215","null","null"
"TR","1","97","13","contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.57 0.263 0.709 48 0.248 0.962 0.932 0.741 29 0.773 0.684 0.202 0.593","0.23372428119182587","null","null"
"TR","1","98","14","grid contour skeleton region point grid contour skeleton region point grid contour skeleton region","0.987 0.465 0.826 0.648 25 0.72 0.887 0.534 0.733 26 0.251 0.223 0.874 0.43","0.23134532570838928","null","null"
"TR","1","99","4","grid contour skeleton region","0.969 0.138 0.623 0.302","0.191905677318573","null","null"
"VL","1","0","5","point","13","0.4164375364780426","0.4101","0.8084"
"VL","1","1","5","point","25","0.34155040979385376","0.4106","0.8445"
"VL","1","2","5","point","37","0.40934833884239197","0.5461","0.8151"
"VL","1","3","5","grid","0.25","0.3959408104419708","0.5","0.8332"
"VL","1","4","5","grid","0.5","0.3320132791996002","0.6136","0.836"
"VL","1","5","5","grid","0.75","0.3871828615665436","0.4516","0.8267"
"VL","1","6","5","contour","0.25","0.41719573736190796","0.3723","0.8273"
"VL","1","7","5","contour","0.5","0.4225858747959137","0.3819","0.8209"
"VL","1","8","5","contour","0.75","0.4196576476097107","0.5545","0.815"
"VL","1","9","5","skeleton","0.25","0.2864161729812622","0.6867","0.8491"
"VL","1","10","5","skeleton","0.5","0.29808658361434937","0.4729","0.827"
"VL","1","11","5","skeleton","0.75","0.31209617853164673","0.5353","0.8533"
"VL","1","12","5","region","0.25","0.4584202170372009","0.3447","0.8031"
"VL","1","13","5","region","0.5","0.30834779143333435","0.5924","0.8393"
"VL","1","14","5","region","0.75","0.3333171308040619","0.506","0.8664"
"VL","1","15","10","point","13","0.37519294023513794","0.4443","0.837"
"VL","1","16","10","point","25","0.3523790240287781","0.5096","0.8197"
"VL","1","17","10","point","37","0.3175598084926605","0.5619","0.8515"
"VL","1","18","10","grid","0.25","0.30275511741638184","0.5454","0.8619"
"VL","1","19","10","grid","0.5","0.3298342227935791","0.611","0.8604"
"VL","1","20","10","grid","0.75","0.35638636350631714","0.4828","0.8622"
"VL","1","21","10","contour","0.25","0.38011434674263","0.4678","0.8498"
"VL","1","22","10","contour","0.5","0.5033532381057739","0.4069","0.81"
"VL","1","23","10","contour","0.75","0.4588671624660492","0.4166","0.7948"
"VL","1","24","10","skeleton","0.25","0.2995871305465698","0.5451","0.8696"
"VL","1","25","10","skeleton","0.5","0.23469527065753937","0.6407","0.8692"
"VL","1","26","10","skeleton","0.75","0.3010734021663666","0.4695","0.8557"
"VL","1","27","10","region","0.25","0.3317367434501648","0.5875","0.8598"
"VL","1","28","10","region","0.5","0.3001357913017273","0.5776","0.8546"
"VL","1","29","10","region","0.75","0.3692551553249359","0.549","0.8247"
"VL","1","30","15","point","13","0.33760425448417664","0.5093","0.8179"
"VL","1","31","15","point","25","0.3234139084815979","0.5349","0.8212"
"VL","1","32","15","point","37","0.3581032156944275","0.5115","0.8262"
"VL","1","33","15","grid","0.25","0.3796215057373047","0.5404","0.8283"
"VL","1","34","15","grid","0.5","0.365298867225647","0.4628","0.8506"
"VL","1","35","15","grid","0.75","0.414234459400177","0.4208","0.8318"
"VL","1","36","15","contour","0.25","0.3664114475250244","0.5237","0.8641"
"VL","1","37","15","contour","0.5","0.4117182791233063","0.4883","0.7903"
"VL","1","38","15","contour","0.75","0.3756314814090729","0.4719","0.836"
"VL","1","39","15","skeleton","0.25","0.32256045937538147","0.4742","0.8214"
"VL","1","40","15","skeleton","0.5","0.3133247494697571","0.6157","0.842"
"VL","1","41","15","skeleton","0.75","0.3345518708229065","0.4052","0.8249"
"VL","1","42","15","region","0.25","0.3720181882381439","0.6001","0.8329"
"VL","1","43","15","region","0.5","0.3339298665523529","0.5958","0.8329"
"VL","1","44","15","region","0.75","0.32725590467453003","0.5357","0.8426"
"VL","1","45","5","point","13","0.4473531246185303","0.481","0.8018"
"VL","1","46","5","point","25","0.49414071440696716","0.4057","0.8075"
"VL","1","47","5","point","37","0.4570964276790619","0.3979","0.7717"
"VL","1","48","5","grid","0.25","0.48132243752479553","0.4131","0.8221"
"VL","1","49","5","grid","0.5","0.42387333512306213","0.5402","0.8172"
"VL","1","50","5","grid","0.75","0.4332791268825531","0.5517","0.7944"
"VL","1","51","5","contour","0.25","0.6182705760002136","0.2758","0.7967"
"VL","1","52","5","contour","0.5","0.527039647102356","0.5305","0.7833"
"VL","1","53","5","contour","0.75","0.6355332136154175","0.2553","0.848"
"VL","1","54","5","skeleton","0.25","0.44621387124061584","0.4817","0.8058"
"VL","1","55","5","skeleton","0.5","0.4557639956474304","0.4047","0.7964"
"VL","1","56","5","skeleton","0.75","0.48976001143455505","0.5023","0.7943"
"VL","1","57","5","region","0.25","0.437725692987442","0.5697","0.8136"
"VL","1","58","5","region","0.5","0.45185011625289917","0.5038","0.8021"
"VL","1","59","5","region","0.75","0.41456517577171326","0.4796","0.8144"
"VL","1","60","10","point","13","0.4621807038784027","0.4065","0.8032"
"VL","1","61","10","point","25","0.4571550786495209","0.5105","0.8012"
"VL","1","62","10","point","37","0.47807377576828003","0.4238","0.814"
"VL","1","63","10","grid","0.25","0.45976918935775757","0.4971","0.7979"
"VL","1","64","10","grid","0.5","0.49070248007774353","0.4424","0.8055"
"VL","1","65","10","grid","0.75","0.43536457419395447","0.5159","0.8069"
"VL","1","66","10","contour","0.25","0.5656949281692505","0.4533","0.7969"
"VL","1","67","10","contour","0.5","0.5202463865280151","0.3567","0.8345"
"VL","1","68","10","contour","0.75","0.5382019281387329","0.4032","0.796"
"VL","1","69","10","skeleton","0.25","0.5025821328163147","0.443","0.7624"
"VL","1","70","10","skeleton","0.5","0.4217144846916199","0.4351","0.8271"
"VL","1","71","10","skeleton","0.75","0.4727156162261963","0.4486","0.7975"
"VL","1","72","10","region","0.25","0.42507681250572205","0.4932","0.8212"
"VL","1","73","10","region","0.5","0.4138454794883728","0.5325","0.818"
"VL","1","74","10","region","0.75","0.46993914246559143","0.4647","0.7764"
"VL","1","75","15","point","13","0.4814189076423645","0.4334","0.7846"
"VL","1","76","15","point","25","0.47913044691085815","0.4706","0.7922"
"VL","1","77","15","point","37","0.417367160320282","0.4982","0.8377"
"VL","1","78","15","grid","0.25","0.46905773878097534","0.4237","0.8151"
"VL","1","79","15","grid","0.5","0.47957557439804077","0.413","0.8213"
"VL","1","80","15","grid","0.75","0.4372919499874115","0.4956","0.8104"
"VL","1","81","15","contour","0.25","0.5311635732650757","0.4455","0.7973"
"VL","1","82","15","contour","0.5","0.6231476068496704","0.2833","0.789"
"VL","1","83","15","contour","0.75","0.5675406455993652","0.391","0.7823"
"VL","1","84","15","skeleton","0.25","0.45371103286743164","0.5418","0.8208"
"VL","1","85","15","skeleton","0.5","0.4290480613708496","0.3967","0.8022"
"VL","1","86","15","skeleton","0.75","0.4621930718421936","0.3993","0.8284"
"VL","1","87","15","region","0.25","0.36330777406692505","0.5808","0.837"
"VL","1","88","15","region","0.5","0.5248024463653564","0.4677","0.7553"
"VL","1","89","15","region","0.75","0.3922716975212097","0.6109","0.817"
"VL","1","90","5","point","13","0.38886594772338867","0.5534","0.8126"
"VL","1","91","5","point","25","0.4064948558807373","0.6781","0.8474"
"VL","1","92","5","point","37","0.37123623490333557","0.6124","0.8186"
"VL","1","93","5","grid","0.25","0.42993465065956116","0.6114","0.8089"
"VL","1","94","5","grid","0.5","0.3771851658821106","0.6113","0.8272"
"VL","1","95","5","grid","0.75","0.38881799578666687","0.6277","0.8342"
"VL","1","96","5","contour","0.25","0.4502982497215271","0.6515","0.8225"
"VL","1","97","5","contour","0.5","0.4337500035762787","0.6242","0.8029"
"VL","1","98","5","contour","0.75","0.44136843085289","0.605","0.8045"
"VL","1","99","5","skeleton","0.25","0.36403241753578186","0.6268","0.8402"
"VL","1","100","5","skeleton","0.5","0.37879469990730286","0.6237","0.8204"
"VL","1","101","5","skeleton","0.75","0.3784415125846863","0.6209","0.8409"
"VL","1","102","5","region","0.25","0.39794251322746277","0.5436","0.7927"
"VL","1","103","5","region","0.5","0.39940640330314636","0.6159","0.8279"
"VL","1","104","5","region","0.75","0.3701944649219513","0.6739","0.8282"
"VL","1","105","10","point","13","0.43390655517578125","0.5643","0.8029"
"VL","1","106","10","point","25","0.3936551511287689","0.5956","0.8231"
"VL","1","107","10","point","37","0.382254421710968","0.689","0.8428"
"VL","1","108","10","grid","0.25","0.3562965393066406","0.6406","0.836"
"VL","1","109","10","grid","0.5","0.4021626114845276","0.5726","0.8155"
"VL","1","110","10","grid","0.75","0.3903541564941406","0.5916","0.8306"
"VL","1","111","10","contour","0.25","0.4362719655036926","0.6806","0.8259"
"VL","1","112","10","contour","0.5","0.4246935248374939","0.6442","0.8037"
"VL","1","113","10","contour","0.75","0.46323055028915405","0.583","0.8354"
